video_id,label,split
66535,0,train
48342,0,train
55392,0,train
P64JV8WYEH,1,train
54979,0,train
34213,0,train
GGLA1CJXCW,1,train
07012,0,train
F2YWKVO76X,1,train
2P3TZSQWJM,1,train
55697,0,train
22143,0,train
PJTCIAZ7GM,1,train
03406,0,train
DWQLMKLECP,1,train
Y2SVDVXGFZ,1,train
AKILJJKMT6,1,train
68553,0,train
8CPD7EM859,1,train
NTE7G3PENG,1,train
W74X2KFZKF,1,train
19938,0,train
25604,0,train
52903,0,train
08217,0,train
19220,0,train
FCYOWVSLLT,1,train
22026,0,train
S1I25T8LYN,1,train
Q4Y03RK078,1,train
0A52ADV5M5,1,train
KU79AQN6LQ,1,train
hard_178_1001,1,train
42860,0,train
LCZ1EBXEM8,1,train
HOSJC2QHCY,1,train
37827,0,train
41726,0,train
FIJ0317CU7,1,train
60021,0,train
24055,0,train
36991,0,train
ZVWYY7NLPZ,1,train
58757,0,train
XIZQYJ4285,1,train
KC3J8PDE7I,1,train
MQ38IU847R,1,train
SRMXPO4W97,1,train
19224,0,train
16659,0,train
1HD33KZR6W,1,train
UURQ9WDNOG,1,train
05567,0,train
55236,0,train
N024RI2OFU,1,train
YCB6968JUQ,1,train
ZG151R7X0Q,1,train
63505,0,train
ZI52HCHUFQ,1,train
29673,0,train
hard_181_0001,1,train
00322,0,train
14879,0,train
19406,0,train
I3EX410HQK,1,train
7LGSWZASZJ,1,train
UY4WRP96ZP,1,train
2RTVG3JY7B,1,train
20839,0,train
3Z12YECUH0,1,train
DS65UQ8WIF,1,train
09603,0,train
XURFW0JQIK,1,train
ZNWBZEJSFS,1,train
3G6SQ5OTBU,1,train
30583,0,train
NELFGVEZDD,1,train
S5RM6WRQ3Q,1,train
A2KPY3DKSR,1,train
L01N9J0JLB,1,train
7M25WDFXHX,1,train
0X9ZT0ZJWU,1,train
F4QNUIWPGU,1,train
VFFZWRALTV,1,train
24120,0,train
50548,0,train
15149,0,train
21639,0,train
62875,0,train
45SIP2B3FU,1,train
ZPSTKZ4F9M,1,train
60425,0,train
04381,0,train
51BXS8H332,1,train
40906,0,train
33443,0,train
FCAZCQW0VO,1,train
366W29L0AV,1,train
ZVJ57H894X,1,train
07382,0,train
REGZI1A84J,1,train
22841,0,train
14260,0,train
9JTGC6ST2T,1,train
45053,0,train
08882,0,train
CGZXX3LVWT,1,train
03137,0,train
61107,0,train
easy_220_1000,1,train
57060,0,train
04906,0,train
4MLYF75XTA,1,train
60535,0,train
13778,0,train
52927,0,train
03086,0,train
9EZVGL2C61,1,train
44577,0,train
49507,0,train
58712,0,train
1TLEDQ9U7K,1,train
08208,0,train
N5W500PYIV,1,train
24308,0,train
IVLTPE8S36,1,train
24306,0,train
02296,0,train
1Q1C0SE9QN,1,train
56056,0,train
18798,0,train
FV7C0TW2Q5,1,train
CG6KD3LY3H,1,train
SVLW2TPYPW,1,train
1WSXZSOG22,1,train
SXE08QF8WZ,1,train
32297,0,train
DV0RTBZ5JZ,1,train
ALZMV9DH4A,1,train
GZ5TBQK2PG,1,train
68685,0,train
03862,0,train
04672,0,train
54332,0,train
9K4DXZY3KP,1,train
PBDRZX321C,1,train
ON0VS83CSI,1,train
XYDJIX85ZE,1,train
CMGHVA0AY0,1,train
2OBVE5P1OO,1,train
25362,0,train
54183,0,train
64536,0,train
18109,0,train
7EYFU1FZR2,1,train
K30L44QEY6,1,train
X4LDHNJ3W8,1,train
41208,0,train
94V8QL6S30,1,train
4NBCPURQ6H,1,train
040MTHBYDL,1,train
XFF6399C7Z,1,train
65893,0,train
66067,0,train
XHDDBCTXS0,1,train
56668,0,train
44006,0,train
BEQSN8B11C,1,train
28075,0,train
53911,0,train
16678,0,train
06750,0,train
44024,0,train
2XVOCO0SDS,1,train
44967,0,train
42819,0,train
48874,0,train
I4ZR8PV2SK,1,train
ZLSCLUHUN3,1,train
UW6SKRIP60,1,train
92PEDIHBP3,1,train
32847,0,train
U40SPDXBDG,1,train
ANB10L93PL,1,train
QHZVUKK3K1,1,train
55413,0,train
37457,0,train
LJMAMZX4R4,1,train
51050,0,train
NA7IFGWNT6,1,train
VMBFVYJM1I,1,train
6GOU93ZOYS,1,train
BPJMSI87O5,1,train
83EHH68LNJ,1,train
31331,0,train
7M6LGYVQ1E,1,train
mid_422_0011,1,train
19767,0,train
22335,0,train
20348,0,train
13670,0,train
KKGD8KR21G,1,train
VOPOLA05MA,1,train
TZSFHFKWAT,1,train
03920,0,train
42964,0,train
WE3JUV1MYP,1,train
WIL134JLQK,1,train
D7HEH9R8PX,1,train
9GH4D44CP8,1,train
easy_158_0011,1,train
19506,0,train
6MXOLTAE0D,1,train
12336,0,train
HQPNWDE0A6,1,train
8IMAUUMZUF,1,train
32973,0,train
QUTT6YCGOJ,1,train
0WUU24HSMN,1,train
SDMD1RFEJ3,1,train
21178,0,train
V1UVV20YZU,1,train
R6LOX6W5W8,1,train
62147,0,train
36246,0,train
1S2E3GVE0W,1,train
47651,0,train
35107,0,train
40884,0,train
55261,0,train
25741,0,train
09745,0,train
JQRQL7P8VY,1,train
V6Z9BE4B0J,1,train
15022,0,train
NZIT5GNXKO,1,train
UYTV32WUOP,1,train
XVGY96LR0S,1,train
FG53BZJPKY,1,train
05538,0,train
XL9IJD7LMS,1,train
AN158BA1P2,1,train
45568,0,train
48667,0,train
JI24HOM3I0,1,train
PEE6F9NGHN,1,train
BQ7VRNC6Q2,1,train
32142,0,train
38P9NAU6PT,1,train
Z0B9BOK35F,1,train
43598,0,train
534P3A8G8M,1,train
56028,0,train
HJ4IDFJ70A,1,train
09902,0,train
SOAUF1F7OX,1,train
63728,0,train
35419,0,train
32491,0,train
16926,0,train
18474,0,train
N4N47A4BLN,1,train
WS4VLF6PD4,1,train
AC49L6TBX1,1,train
3UE3TIHGJY,1,train
34714,0,train
XZHPDXPCYF,1,train
59553,0,train
5SXT61IY36,1,train
37648,0,train
15725,0,train
43766,0,train
BRH0A7V81B,1,train
92A6ZT6QUO,1,train
AMA8RIJSJS,1,train
41464,0,train
31467,0,train
60625,0,train
20980,0,train
EWCIUUAEZU,1,train
MNWM91WW06,1,train
51894,0,train
9W1MEPYK9T,1,train
ONEDUURGXG,1,train
11511,0,train
PB04JR9BDX,1,train
KCXMJE715E,1,train
CXQA5I70KE,1,train
EM57ARAV4K,1,train
9T31INZ46V,1,train
GAG2ZFUO1J,1,train
159Y4HFT7A,1,train
TOA375M6D5,1,train
RCETBMFUTR,1,train
OU46239YPR,1,train
3FLOLS9EKE,1,train
30F6MWIZ0A,1,train
54031,0,train
25022,0,train
31257,0,train
01805,0,train
NUGKDCNYNP,1,train
42515,0,train
66242,0,train
BT28510W2Y,1,train
FHPPCO3GVL,1,train
TZT89HNJH3,1,train
25239,0,train
19657,0,train
S3U886NJJ6,1,train
35VK5N7HS3,1,train
51275,0,train
28825,0,train
real_00710,0,train
67144,0,train
WEWA9I88ZQ,1,train
MGJJ23QS8D,1,train
612XGTGQYH,1,train
749HC9JDDL,1,train
YHV2L68EWS,1,train
86OBD4W5OP,1,train
41826,0,train
25575,0,train
6RTG11MUV9,1,train
A32NVFA1YN,1,train
JVTLAIRORF,1,train
51278,0,train
61564,0,train
XGAN8FJR12,1,train
A4IEXFWOS0,1,train
12944,0,train
8ZQHEGUAA4,1,train
WBRUMF6WCZ,1,train
FVSQRL0W3O,1,train
07510,0,train
27847,0,train
AJW3D83RM2,1,train
64621,0,train
QQWPVSTUFI,1,train
9H8BNHD6QK,1,train
40542,0,train
28847,0,train
XYLHTPYIXG,1,train
69572,0,train
63050,0,train
50022,0,train
09534,0,train
GV741319CZ,1,train
8Q1TPNAQWE,1,train
55069,0,train
43615,0,train
65689,0,train
X1HID8IOPJ,1,train
29494,0,train
67081,0,train
59547,0,train
41551,0,train
66935,0,train
48106,0,train
56732,0,train
JAKDJ7JHWO,1,train
BAGTS0UTXQ,1,train
4NZ1QMXSVC,1,train
61085,0,train
07166,0,train
DSJWWAXZ6D,1,train
220V4D6SFC,1,train
BQU79BGWNH,1,train
6RTNS9QG2K,1,train
61STGUV32C,1,train
43551,0,train
ERJ39Q5J1O,1,train
50E95HBLKU,1,train
27687,0,train
68138,0,train
YR8J6MXBRA,1,train
2W1Q8QQAZV,1,train
FI8A47NIO2,1,train
33001,0,train
GPGUCXEDFG,1,train
DAIFVK6KZZ,1,train
04095,0,train
SPQ9IWX8XN,1,train
AASNBEQNUP,1,train
14434,0,train
237OG5UEV7,1,train
46885,0,train
ODQOGITYK2,1,train
39373,0,train
30722,0,train
ERE2M75SPY,1,train
Y780RUAXR8,1,train
45394,0,train
708NKFSTV1,1,train
50971,0,train
17916,0,train
56317,0,train
DZQZC71WQ6,1,train
22535,0,train
306QT59FF8,1,train
53267,0,train
FZ9J8RRUF2,1,train
05712,0,train
IXLPR2H3U0,1,train
36644,0,train
40954,0,train
33417,0,train
8ASA16DFID,1,train
75T8GG8AL6,1,train
9XOYCMVCC5,1,train
61149,0,train
41342,0,train
36590,0,train
easy_166_1100,1,train
7WP7CJQ1MW,1,train
CXM481NQW4,1,train
N20BRQ4629,1,train
32DTU3HI8S,1,train
UA65V46BAO,1,train
37625,0,train
M4HXOSHB1C,1,train
YWNKJM8UZP,1,train
31377,0,train
62168,0,train
IY6RH0TFOJ,1,train
ME6EAYSPUX,1,train
WJ6TN5TS0O,1,train
23YYHIMQ9M,1,train
BTLF1ZOZPP,1,train
06764,0,train
32101,0,train
ARIZVOF7FD,1,train
52334,0,train
61792,0,train
2LQYZAX8FF,1,train
31064,0,train
H75NFZTEGY,1,train
SBFMR9Q8YO,1,train
XE0OTWR1RP,1,train
7T1IEG4LU6,1,train
67763,0,train
52418,0,train
67706,0,train
VP849XISYO,1,train
1L7UWJS6Q2,1,train
765JZULK3I,1,train
V2T7C8QQ1N,1,train
48319,0,train
67872,0,train
QX6BSWT0LT,1,train
46635,0,train
9FAHAJWPAP,1,train
68619,0,train
mid_46_1111,1,train
EAKRHLYRTG,1,train
64217,0,train
9FNCW3T8LE,1,train
68858,0,train
27944,0,train
ICW9JDXTKD,1,train
06431,0,train
52072,0,train
MHSSJ7VJJQ,1,train
43416,0,train
6JMKJD0IZP,1,train
W0EP1DFGLV,1,train
V5VZPSD8ZV,1,train
16753,0,train
3USHNQE8XC,1,train
O2FXINOTTZ,1,train
FF4K68IVH3,1,train
FY9MC8C0EB,1,train
4JA78EN14G,1,train
2DRS6D5VY2,1,train
D38HU7ZR3R,1,train
32591,0,train
O7NURAO2NE,1,train
MCT9GOSY8O,1,train
UVQN9QX7NJ,1,train
RXSOX2D8QE,1,train
VFGO1PKGJ4,1,train
GFCGW69BTY,1,train
65553,0,train
A4UVFH3V3J,1,train
00928,0,train
30066,0,train
CHRJC6S7H2,1,train
QBMKJD3I6M,1,train
3CDCMQ6L1V,1,train
68246,0,train
2RD2N1J2UF,1,train
6OT0TMQ1E8,1,train
RX14PI2LBE,1,train
93MOQY7G1P,1,train
17183,0,train
09311,0,train
EAZVN2RU1H,1,train
9PUJOJKA3K,1,train
57188,0,train
60613,0,train
K3D2RUWJ6U,1,train
25899,0,train
67958,0,train
01025,0,train
08040,0,train
49696,0,train
3WNCYECSG2,1,train
68966,0,train
BNM4R73DTQ,1,train
WX2MRQ5RT4,1,train
26644,0,train
27132,0,train
15383,0,train
J29F4W1NAK,1,train
22206,0,train
U1I18YK5M1,1,train
46088,0,train
14421,0,train
05151,0,train
61439,0,train
297O7CQD9O,1,train
real_00153,0,train
47147,0,train
27YJST7L3V,1,train
0TMADFV2AF,1,train
00073,0,train
51427,0,train
11611,0,train
EVL4XCM816,1,train
VKB8YP3ZPS,1,train
42992,0,train
33084,0,train
58448,0,train
18887,0,train
54413,0,train
61835,0,train
43811,0,train
40393,0,train
BLYO4P9HXV,1,train
ETL8YVI8GG,1,train
29564,0,train
0QKNP17GFK,1,train
3Q4AVDMBCV,1,train
59385,0,train
24925,0,train
9PJOGAVZYO,1,train
14146,0,train
11677,0,train
4RAFG584PG,1,train
M17TBLIBIK,1,train
65563,0,train
NPCMCJP29X,1,train
42467,0,train
JU0YCBRQYE,1,train
53764,0,train
1RVAUJCTZB,1,train
SO41I5Z4QU,1,train
DH49T971DK,1,train
43104,0,train
05975,0,train
23953,0,train
3Z0Y948BN9,1,train
48184,0,train
D3Y0OI5KAN,1,train
8DWR502JY3,1,train
R776BWNRY6,1,train
AGRM9VO779,1,train
43432,0,train
IWMV16BBS4,1,train
48645,0,train
29126,0,train
4VFP6VZEK6,1,train
23560,0,train
17361,0,train
40927,0,train
08918,0,train
57074,0,train
XD0NL9JBCW,1,train
15575,0,train
62252,0,train
3RL51UEQPU,1,train
BHAQPV1VWX,1,train
00923,0,train
67096,0,train
mid_429_1110,1,train
WW0C6U60FJ,1,train
S626MSFWY5,1,train
02626,0,train
31475,0,train
02470,0,train
3EUJ1QROF1,1,train
JYD5G3XLCC,1,train
O5DDVNQ8E1,1,train
58846,0,train
10910,0,train
29241,0,train
05336,0,train
53119,0,train
23438,0,train
02FQA8738W,1,train
ZQSLVIEG4A,1,train
0ER50ZMUDR,1,train
BAQA71FEYD,1,train
R20OVLQWC7,1,train
TSA0Z5X0E2,1,train
24022,0,train
57556,0,train
K0CRUUBFT1,1,train
66970,0,train
G89GA4A476,1,train
42924,0,train
21051,0,train
UOOS5ORHFH,1,train
YZPJE955ZT,1,train
11503,0,train
JNKD4B87YA,1,train
06176,0,train
48140,0,train
3Y079YL0Y1,1,train
26257,0,train
OSA1KO72VY,1,train
E55H2ETBHB,1,train
44935,0,train
23068,0,train
53479,0,train
V1710L292H,1,train
ON0KLFW7Y4,1,train
BX13LY3ZTA,1,train
XWVI3AR44O,1,train
07573,0,train
DQQZSN972C,1,train
JPERXSYPQP,1,train
46250,0,train
P91KQ501RP,1,train
40223,0,train
6PPHS05WRT,1,train
RKV62LTLKV,1,train
7JG9EGVM79,1,train
P53X6PY8YT,1,train
25549,0,train
0QK8R3V1HN,1,train
66528,0,train
PBAF7LFTA5,1,train
06343,0,train
10SSNGDWJQ,1,train
IMT1F9IHGM,1,train
17614,0,train
21514,0,train
AQQP9NXCKA,1,train
FZV5C5L0AI,1,train
AVJKYLTDV0,1,train
21135,0,train
49237,0,train
RCUY3HUQVF,1,train
BLAJJTXSGJ,1,train
RWBUYHC38S,1,train
43619,0,train
16162,0,train
25817,0,train
ZWQR3FXVP1,1,train
D3V9B1WTNL,1,train
13056,0,train
54945,0,train
BD4Q8H88UR,1,train
2FYDA2MS3D,1,train
59ZTP2ADYO,1,train
53919,0,train
4WY6A8NYG7,1,train
ET276ZQJE0,1,train
N66NXSPSLE,1,train
LIMGEH4ZPY,1,train
00802,0,train
47414,0,train
15743,0,train
Y0K86HYB8T,1,train
GOWQN9DA4L,1,train
17143,0,train
U7ALY4BQP0,1,train
00473,0,train
68182,0,train
22481,0,train
I4F761YIU2,1,train
LM70IX329P,1,train
2WRUSIXZ0E,1,train
18875,0,train
39584,0,train
53823,0,train
64753,0,train
12566,0,train
82LYH72N9O,1,train
CZJ6AOR49A,1,train
43526,0,train
13206,0,train
XWN5SN9Y9I,1,train
S1SUKLJFLN,1,train
43802,0,train
DC6LSHV5T6,1,train
38368,0,train
38001,0,train
0M182T83K2,1,train
A2B5AKUEBL,1,train
EVCSYMUX8R,1,train
QLOKUZCORI,1,train
61380,0,train
2X2N94YW6D,1,train
34901,0,train
51678,0,train
GEW8Q2RCOZ,1,train
13171,0,train
51490,0,train
V1PRQEIQKI,1,train
08499,0,train
33426,0,train
O075540HLH,1,train
YBLN188J2C,1,train
33626,0,train
Y0E7QVRYBO,1,train
27294,0,train
mid_434_1110,1,train
01223,0,train
FI6CY7PD3D,1,train
9DXYWMW1O9,1,train
CV16UXUFLV,1,train
62299,0,train
1EMPCDFZ1X,1,train
50959,0,train
SINVX2XLY1,1,train
WFFUJMHOGK,1,train
YPUGPU7T1K,1,train
16400,0,train
29250,0,train
52396,0,train
BNWGVF9UQL,1,train
54925,0,train
14797,0,train
4OEGK7LRSB,1,train
Y16QXCEQ8V,1,train
1JX8KWGZAP,1,train
18723,0,train
2FWKEAH8XZ,1,train
N9JXNT742W,1,train
15178,0,train
JRW1J53NM0,1,train
27079,0,train
P8QAK6Q4CV,1,train
60399,0,train
WKRF5YF82N,1,train
36320,0,train
6YZVQIPUPQ,1,train
18828,0,train
QT2E78W8WT,1,train
35931,0,train
8Z8FAW855A,1,train
25194,0,train
BDX9VC1ZCV,1,train
QCTK8MEUJQ,1,train
30544,0,train
69927,0,train
7YFECJ7FGJ,1,train
E4HQCQWMNJ,1,train
20311,0,train
TIQ97IVSLF,1,train
42606,0,train
31826,0,train
17064,0,train
17809,0,train
59728,0,train
01423,0,train
55293,0,train
27753,0,train
HZLL3WO65M,1,train
06299,0,train
HX6YAN1Z08,1,train
27512,0,train
22878,0,train
56742,0,train
GLX2HMZ2VU,1,train
V7LPC40XKJ,1,train
BPC66B6ZYT,1,train
V6WOWCJ5E5,1,train
013OHFG54S,1,train
A94DKVSN2C,1,train
GO2K47FKK1,1,train
5H21LS3JGN,1,train
VVWBC68QT9,1,train
TQE992AZ0M,1,train
04276,0,train
10687,0,train
48047,0,train
02423,0,train
ZKZEE2J7FB,1,train
BNQLGLOE7V,1,train
9YVO4XC8SM,1,train
KPEFGYLYUN,1,train
43899,0,train
46729,0,train
43268,0,train
D3IHASNJYZ,1,train
D57VNPU9VV,1,train
5X6F6YM9WM,1,train
20768,0,train
PLMA6F55NK,1,train
43138,0,train
52285,0,train
68UZY4MY8G,1,train
27692,0,train
56823,0,train
AVQYOARIH5,1,train
54WT43O11J,1,train
64786,0,train
Q76ELH5EFT,1,train
C566J85BGZ,1,train
9SB5XUNRTB,1,train
57746,0,train
09178,0,train
97ZV6ZAAOD,1,train
33514,0,train
62127,0,train
YBB5I71VKS,1,train
18218,0,train
39000,0,train
0VTB0XW5MS,1,train
02973,0,train
59382,0,train
5E7DKB464K,1,train
08470,0,train
00869,0,train
17689,0,train
Y197T6GCDN,1,train
GRGO065CDP,1,train
24326,0,train
JV8U78YCCB,1,train
OSD04NPNTU,1,train
0I1ACJYFZP,1,train
38428,0,train
46685,0,train
56412,0,train
V9RGWIDEWJ,1,train
30361,0,train
KR2JVNSTX3,1,train
6RG8O73Z48,1,train
22724,0,train
11012,0,train
26815,0,train
69375,0,train
FM3MY61E1T,1,train
NBJGSJBN2W,1,train
L0DSY1E9ZS,1,train
62360,0,train
05196,0,train
TF6IOB7CNH,1,train
22661,0,train
29521,0,train
61649,0,train
67596,0,train
F0Q8HAF5KJ,1,train
1FZ5VIF97H,1,train
6TMRUYA4QN,1,train
33429,0,train
MHEQH7YRJT,1,train
21974,0,train
2RZ17ZFF8E,1,train
19333,0,train
AYTHYZ9PTQ,1,train
67184,0,train
DYF2XE3MA8,1,train
J8LX69ZUU7,1,train
mid_158_1010,1,train
52597,0,train
47790,0,train
XAHUOSLX2L,1,train
0E3OX3LYS1,1,train
H52HGPP5NC,1,train
IRDOEC9YUM,1,train
27513,0,train
YJFK8UK39L,1,train
21212,0,train
D2Q8DMVSD6,1,train
38570,0,train
18LWWHFAKQ,1,train
I3NG1TIPBU,1,train
TVJZBQJ07C,1,train
13676,0,train
VTK4ZSJ81A,1,train
UJSLERY8HD,1,train
61210,0,train
7V9W95Q5UF,1,train
GEBYO26KFJ,1,train
46949,0,train
19632,0,train
56271,0,train
KIMWVT73KM,1,train
WQ74UROMMM,1,train
QEHD9XYO28,1,train
01569,0,train
60287,0,train
NJQVEXTIUK,1,train
28648,0,train
9CKKIX6ZG4,1,train
63386,0,train
08515,0,train
09725,0,train
11290,0,train
R8BV1HMQNJ,1,train
35631,0,train
59682,0,train
CDS373DIFI,1,train
33708,0,train
19319,0,train
77YJHYSF63,1,train
OW33W8M8O4,1,train
08923,0,train
HJ4HKPAWO3,1,train
41765,0,train
2TYJ67MYN8,1,train
64629,0,train
47459,0,train
4CHQ04YX5S,1,train
HSZ6W1DSLA,1,train
2B9REEJKPS,1,train
60198,0,train
J4BVGLGHU1,1,train
30078,0,train
61924,0,train
64740,0,train
SRHAQUO8TY,1,train
3J33PIM1QT,1,train
5J640GIW9O,1,train
QFEDJ20QHH,1,train
45571,0,train
42242,0,train
HVQPFNK77U,1,train
TD07I7KTA0,1,train
00886,0,train
real_00791,0,train
09589,0,train
39271,0,train
N7CZVPFOGL,1,train
Y4HV0NT3OA,1,train
GVX6UJCCL9,1,train
19281,0,train
28621,0,train
02971,0,train
CPV2NGXU7G,1,train
52247,0,train
52454,0,train
CP60T50HUN,1,train
XM2JEX1DMC,1,train
VYHBVJ7B8I,1,train
15376,0,train
22261,0,train
61864,0,train
31134,0,train
51573,0,train
35235,0,train
D1GVU3Z4A5,1,train
BX7T1QCA9R,1,train
02088,0,train
GN5VQ5ITPE,1,train
HEQLO50578,1,train
12958,0,train
2POBOXIHIU,1,train
JOID2O5DSC,1,train
22720,0,train
YVAM07EV0F,1,train
M3NZJBZBFI,1,train
YL9ES71AGT,1,train
real_00158,0,train
63650,0,train
QYQ9G7NN4P,1,train
AX2VYLFKXV,1,train
YE8V7Z2LKM,1,train
70C4D9PXW2,1,train
07377,0,train
ALV67WJUU2,1,train
LH53RHS8Z6,1,train
XIX9DQ47F5,1,train
3TKCFT29RI,1,train
45968,0,train
B6931ANS0M,1,train
41952,0,train
44152,0,train
11268,0,train
mid_401_0111,1,train
OMHKR1MLZG,1,train
1NTQKNW91G,1,train
42374,0,train
03239,0,train
68710,0,train
BJA5F77RGO,1,train
4L1D5F3G9V,1,train
03211,0,train
34057,0,train
56323,0,train
06124,0,train
29206,0,train
NDGI7HIH65,1,train
X6D4VTK41P,1,train
MJG27E0CSP,1,train
15365,0,train
14945,0,train
ZOLW5AZSR9,1,train
57504,0,train
0BXOZPH1HD,1,train
MUDTMHPNNJ,1,train
B8QSN6V0Y8,1,train
56733,0,train
6AEZ4VBQJS,1,train
KBYNMYPXC5,1,train
32843,0,train
SQMSXH0JST,1,train
68775,0,train
9WZGQGPLZ7,1,train
INS3JCNWFV,1,train
34141,0,train
JRB9T37TIS,1,train
54782,0,train
5945UPP56N,1,train
24474,0,train
41393,0,train
24674,0,train
21881,0,train
42428,0,train
21ZE36LBQI,1,train
5WZBI8KK91,1,train
K7PWL9H893,1,train
ONGAS7CG8W,1,train
34B0WYO3A3,1,train
JQ96HCUQ06,1,train
31796,0,train
4EGBT8WY1F,1,train
GNHC4Q9PAX,1,train
23127,0,train
13450,0,train
60045,0,train
UC42Z2QTV2,1,train
6N90Z65290,1,train
19733,0,train
R09PHD50MF,1,train
O969BMNKEE,1,train
45385,0,train
23772,0,train
88SXS2FDH1,1,train
RUX2NSJ77K,1,train
VEN1VUDAJV,1,train
2C86KVEKWQ,1,train
BWSOWNK7ZK,1,train
MVX8HD8S86,1,train
NTS500Z8NL,1,train
2QJ4XQBX13,1,train
29806,0,train
IBFL5PHAEM,1,train
32246,0,train
M47FRHM3PE,1,train
36221,0,train
57442,0,train
TH9UOS3ZG1,1,train
54697,0,train
08747,0,train
IOV3XLLL5Y,1,train
UG1IDY3GF5,1,train
5ZEUWQAK4Z,1,train
YNBBBY64SM,1,train
25046,0,train
66996,0,train
55986,0,train
31578,0,train
TUCX12V6HR,1,train
57681,0,train
JDL2WVSBZU,1,train
S9XJX5DYHN,1,train
XR4DSYCTU8,1,train
VZZM2LIN3X,1,train
YPE0R0AM4S,1,train
25087,0,train
IP1LUQY8VS,1,train
03839,0,train
29544,0,train
C8P15SPEJY,1,train
63V73VZI3A,1,train
6A86PDTXQD,1,train
6UWO9GUEBR,1,train
08347,0,train
I1BJ0RDF36,1,train
YG6P5CXY0L,1,train
16081,0,train
38005,0,train
52559,0,train
QUL39CIQTW,1,train
69575,0,train
10798,0,train
IX6PX8A7RE,1,train
28216,0,train
54279,0,train
02775,0,train
18481,0,train
QDP8O4XMB1,1,train
0N2R0S9W2V,1,train
X16MWXPM78,1,train
F55WTI1DN4,1,train
XFIKJCW0B9,1,train
18320,0,train
4NV17O64OW,1,train
09293,0,train
55379,0,train
CPHWDE1KA7,1,train
41919,0,train
47965,0,train
54546,0,train
65ZMU90IWE,1,train
32404,0,train
65WZD2BY98,1,train
61632,0,train
9EGZ60V8VA,1,train
65280,0,train
SP0VKTOLEK,1,train
69963,0,train
34703,0,train
XI27ZAW8TP,1,train
34874,0,train
08115,0,train
VDE6E6LU7A,1,train
28843,0,train
98YOZ7FJB7,1,train
GOU22O1LRL,1,train
LPQNK2USD7,1,train
63199,0,train
53517,0,train
1KU0I6RF5J,1,train
BMJ6FYJGHS,1,train
A48VKS4VMN,1,train
9P17VUOUVC,1,train
06775,0,train
5WPQIWUAV9,1,train
2FFBQF0JAD,1,train
49631,0,train
8Q3HW4BTBV,1,train
TL30MK3CHB,1,train
real_00187,0,train
25564,0,train
80CWS0AIRI,1,train
HXM1M45PUW,1,train
GCZVRL3RZH,1,train
19K32ONS5I,1,train
K2WIVDUMHP,1,train
95RV1OOVF2,1,train
FNG6SZO6ZY,1,train
00160,0,train
30554,0,train
11605,0,train
18430,0,train
10837,0,train
67991,0,train
62AEWPAO2T,1,train
5U2ALYRS6R,1,train
V522G21V2Z,1,train
33381,0,train
TAKC1A0AUW,1,train
1NOEW4DFPN,1,train
H42GUXK2PE,1,train
60769,0,train
39A16OA9UE,1,train
09320,0,train
IYSWK0Y0T8,1,train
09766,0,train
56061,0,train
43198,0,train
11004,0,train
PSKTL05LEA,1,train
EEKZ332RKS,1,train
8TIIUW20UF,1,train
14694,0,train
10613,0,train
8SMWEQDOB4,1,train
06332,0,train
mid_238_1111,1,train
07088,0,train
UTOA13F3R9,1,train
22972,0,train
5NKJVTEYPP,1,train
03150,0,train
43535,0,train
07241,0,train
7KPM2TZDYB,1,train
4JE8UG3WXE,1,train
16687,0,train
H7VZCEVDUU,1,train
47873,0,train
19963,0,train
34BRI489AE,1,train
VJGAJ3FWVG,1,train
52546,0,train
52228,0,train
08ZQ2C3IX4,1,train
ZN8V78W31B,1,train
13101,0,train
AOWLE83UFX,1,train
62851,0,train
17504,0,train
8FK9L1X16P,1,train
TVV5CQNT77,1,train
31394,0,train
ZXKHJXQPA5,1,train
GDRS7BNB4X,1,train
30526,0,train
00648,0,train
mid_359_1101,1,train
47673,0,train
OG9I0HGTAG,1,train
L1XTZY9CH9,1,train
66RHM4ZJWR,1,train
8IJXZ24WPV,1,train
39139,0,train
MBIKMVA7UN,1,train
02057,0,train
VQXS0OHC4U,1,train
3YGY4TNL76,1,train
AL34X2PVFU,1,train
real_00781,0,train
3QFCWGTJGF,1,train
WBEZKWX04J,1,train
HZX5V4O3FJ,1,train
ZS2H4JQORB,1,train
51967,0,train
34779,0,train
MDGELRHZJ7,1,train
L4ZSM1E3GQ,1,train
GRGN2T15B3,1,train
532A5GO4ZU,1,train
1CMTBTFMMO,1,train
SFPVMDM7RK,1,train
AU063EN6XK,1,train
51974,0,train
03235,0,train
L5LT0SBKFP,1,train
ZEORWL19XI,1,train
51365,0,train
16064,0,train
C6VILOXJPF,1,train
S23KLYKTOJ,1,train
16575,0,train
4S1YM56VZA,1,train
61143,0,train
ZFBWEJLNNH,1,train
30291,0,train
MCQM16X55X,1,train
LZSRG02H1Y,1,train
729LVACIXW,1,train
1HD0ZYJBIB,1,train
48101,0,train
48292,0,train
00775,0,train
VXXM7W2F2R,1,train
04409,0,train
58207,0,train
51619,0,train
PFH9VR6RQS,1,train
63666,0,train
GYY8JE93C9,1,train
26557,0,train
2O91HIRJNV,1,train
36162,0,train
31931,0,train
MVE280LLCU,1,train
B37Q2IAF13,1,train
34489,0,train
12235,0,train
8L49JT77RZ,1,train
F7LXFBM9C7,1,train
UGMC7MP5K7,1,train
51290,0,train
WUGHGZIDYO,1,train
